Timestamp,car-id,car-type,gate-name
2015-05-02 13:26:39,20152602012639-340,3,entrance0
2015-05-02 13:28:52,20150302010312-760,1,general-gate7
2015-05-02 13:30:28,20153002013028-298,3,entrance0
2015-05-02 13:40:49,20152602012639-340,3,general-gate4
2015-05-02 13:41:53,20153002013028-298,3,general-gate4
2015-05-02 13:44:56,20150302010312-760,1,entrance3
2015-05-02 13:48:18,20153002013028-298,3,general-gate7
2015-05-02 13:48:46,20152602012639-340,3,general-gate7
2015-05-02 13:57:14,20153002013028-298,3,camping4
2015-05-02 14:09:27,20152602012639-340,3,camping0
2015-05-02 14:12:30,20151202021230-956,2,entrance0
2015-05-02 14:25:01,20151202021230-956,2,general-gate4
2015-05-02 14:32:04,20151202021230-956,2,general-gate7
2015-05-02 14:36:47,20153602023647-120,2,entrance2
2015-05-02 14:41:51,20151202021230-956,2,camping4
2015-05-02 14:53:52,20155302025352-365,1,entrance0
2015-05-02 14:58:40,20153602023647-120,2,general-gate2
2015-05-02 15:02:11,20153602023647-120,2,ranger-stop0
2015-05-02 15:05:32,20153602023647-120,2,ranger-stop2
2015-05-02 15:07:33,20155302025352-365,1,general-gate4
2015-05-02 15:08:24,20153602023647-120,2,general-gate1
2015-05-02 15:15:13,20155302025352-365,1,general-gate7
2015-05-02 15:20:38,20153602023647-120,2,general-gate4
2015-05-02 15:28:21,20153602023647-120,2,general-gate7
2015-05-02 15:29:27,20155302025352-365,1,entrance1
2015-05-02 15:43:19,20153602023647-120,2,camping3
2015-05-02 16:20:15,20152002042015-193,3,entrance4
2015-05-02 16:30:14,20152002042015-193,3,general-gate5
2015-05-02 16:41:13,20154102044113-988,2P,ranger-base
2015-05-02 16:42:56,20154102044113-988,2P,gate8
2015-05-02 16:43:16,20152002042015-193,3,camping8
2015-05-02 16:46:12,20154602044612-82,2P,ranger-base
2015-05-02 16:47:33,20154602044612-82,2P,gate8
2015-05-02 16:48:25,20154802044825-624,3,entrance3
2015-05-02 16:48:36,20154102044113-988,2P,gate5
2015-05-02 16:49:43,20154102044113-988,2P,ranger-stop6
2015-05-02 16:50:55,20154102044113-988,2P,gate6
2015-05-02 16:56:18,20154602044612-82,2P,general-gate5
2015-05-02 17:06:31,20154602044612-82,2P,general-gate2
2015-05-02 17:06:47,20154802044825-624,3,general-gate1
2015-05-02 17:09:08,20154102044113-988,2P,gate7
2015-05-02 17:09:08,20154802044825-624,3,ranger-stop2
2015-05-02 17:09:22,20154602044612-82,2P,ranger-stop0
2015-05-02 17:10:19,20154102044113-988,2P,ranger-stop7
2015-05-02 17:11:53,20154802044825-624,3,ranger-stop0
2015-05-02 17:12:04,20154602044612-82,2P,ranger-stop2
2015-05-02 17:14:45,20154802044825-624,3,general-gate2
2015-05-02 17:25:05,20154802044825-624,3,general-gate5
2015-05-02 17:34:19,20154802044825-624,3,camping6
2015-05-02 17:34:25,20154802044825-624,3,camping6
2015-05-02 17:36:21,20154102044113-988,2P,ranger-stop7
2015-05-02 17:37:29,20154102044113-988,2P,gate7
2015-05-02 17:40:06,20154602044612-82,2P,ranger-stop2
2015-05-02 17:42:24,20154602044612-82,2P,general-gate1
2015-05-02 17:43:35,20154802044825-624,3,general-gate5
2015-05-02 17:52:18,20154602044612-82,2P,general-gate4
2015-05-02 17:53:55,20154802044825-624,3,general-gate2
2015-05-02 17:55:40,20154102044113-988,2P,gate6
2015-05-02 17:56:48,20154802044825-624,3,ranger-stop0
2015-05-02 17:56:53,20154102044113-988,2P,ranger-stop6
2015-05-02 17:57:58,20154102044113-988,2P,gate5
2015-05-02 17:59:33,20154802044825-624,3,ranger-stop2
2015-05-02 18:01:24,20154602044612-82,2P,gate7
2015-05-02 18:01:53,20154802044825-624,3,general-gate1
2015-05-02 18:02:20,20154602044612-82,2P,ranger-stop7
2015-05-02 18:03:22,20154602044612-82,2P,ranger-stop7
2015-05-02 18:03:34,20154102044113-988,2P,general-gate5
2015-05-02 18:04:16,20154602044612-82,2P,gate7
2015-05-02 18:12:11,20153601093644-33,1,camping3
2015-05-02 18:12:44,20154102044113-988,2P,gate3
2015-05-02 18:14:47,20154102044113-988,2P,ranger-stop3
2015-05-02 18:18:40,20154602044612-82,2P,gate6
2015-05-02 18:19:38,20154602044612-82,2P,ranger-stop6
2015-05-02 18:20:20,20154802044825-624,3,entrance3
2015-05-02 18:26:06,20153601093644-33,1,general-gate7
2015-05-02 18:33:19,20153601093644-33,1,general-gate4
2015-05-02 18:41:49,20154102044113-988,2P,ranger-stop3
2015-05-02 18:43:46,20154102044113-988,2P,gate3
2015-05-02 18:44:48,20153601093644-33,1,general-gate1
2015-05-02 18:47:30,20153601093644-33,1,ranger-stop2
2015-05-02 18:50:37,20153601093644-33,1,ranger-stop0
2015-05-02 18:52:57,20154102044113-988,2P,general-gate5
2015-05-02 18:53:54,20153601093644-33,1,general-gate2
2015-05-02 19:04:03,20154102044113-988,2P,gate8
2015-05-02 19:05:48,20154102044113-988,2P,ranger-base
2015-05-02 19:14:22,20153601093644-33,1,entrance2
2015-05-02 19:15:40,20154602044612-82,2P,ranger-stop6
2015-05-02 19:16:27,20151602071627-36,2,entrance0
2015-05-02 19:16:31,20154602044612-82,2P,gate5
2015-05-02 19:19:23,20151902071923-16,2,entrance2
2015-05-02 19:23:09,20154602044612-82,2P,gate4
2015-05-02 19:24:42,20154602044612-82,2P,ranger-stop5
2015-05-02 19:26:44,20154602044612-82,2P,ranger-stop5
2015-05-02 19:28:13,20154602044612-82,2P,gate4
2015-05-02 19:37:52,20154602044612-82,2P,general-gate3
2015-05-02 19:37:53,20151602071627-36,2,entrance3
2015-05-02 19:38:45,20154602044612-82,2P,camping8
2015-05-02 19:41:56,20151902071923-16,2,general-gate2
2015-05-02 19:43:27,20154602044612-82,2P,gate3
2015-05-02 19:45:04,20154602044612-82,2P,ranger-stop3
2015-05-02 19:45:34,20151902071923-16,2,ranger-stop0
2015-05-02 19:49:00,20151902071923-16,2,ranger-stop2
2015-05-02 19:50:06,20154602044612-82,2P,ranger-stop3
2015-05-02 19:51:39,20154602044612-82,2P,gate3
2015-05-02 19:51:57,20151902071923-16,2,general-gate1
2015-05-02 19:58:54,20154602044612-82,2P,general-gate5
2015-05-02 20:00:40,20150002080040-921,5,entrance4
2015-05-02 20:03:19,20154602044612-82,2P,gate5
2015-05-02 20:04:12,20154602044612-82,2P,ranger-stop6
2015-05-02 20:05:09,20154602044612-82,2P,gate6
2015-05-02 20:10:00,20150002080040-921,5,general-gate5
2015-05-02 20:15:13,20151902071923-16,2,entrance3
2015-05-02 20:16:44,20154602044612-82,2P,general-gate7
2015-05-02 20:20:47,20150002080040-921,5,general-gate2
2015-05-02 20:21:41,20152102082141-406,2,entrance4
2015-05-02 20:23:47,20150002080040-921,5,ranger-stop0
2015-05-02 20:26:36,20150002080040-921,5,ranger-stop2
2015-05-02 20:29:03,20150002080040-921,5,general-gate1
2015-05-02 20:29:35,20154602044612-82,2P,gate2
2015-05-02 20:30:21,20153002083021-292,5,entrance4
2015-05-02 20:33:57,20154602044612-82,2P,ranger-stop1
2015-05-02 20:40:06,20152102082141-406,2,entrance2
2015-05-02 20:48:16,20150002080040-921,5,entrance3
2015-05-02 20:52:46,20153002083021-292,5,entrance2
2015-05-02 21:12:59,20154602044612-82,2P,ranger-stop1
2015-05-02 21:17:16,20154602044612-82,2P,gate2
2015-05-02 21:30:08,20154602044612-82,2P,general-gate7
2015-05-02 21:41:15,20154602044612-82,2P,ranger-stop4
2015-05-02 21:53:17,20154602044612-82,2P,ranger-stop4
2015-05-02 22:04:22,20154602044612-82,2P,general-gate7
2015-05-02 22:10:35,20154602044612-82,2P,general-gate4
2015-05-02 22:20:30,20154602044612-82,2P,general-gate1
2015-05-02 22:22:49,20154602044612-82,2P,ranger-stop2
2015-05-02 22:25:32,20154602044612-82,2P,ranger-stop0
2015-05-02 22:49:34,20154602044612-82,2P,ranger-stop0
2015-05-02 22:52:24,20154602044612-82,2P,general-gate2
2015-05-02 23:02:36,20154602044612-82,2P,general-gate5
2015-05-02 23:08:52,20150802110852-346,2,entrance0
2015-05-02 23:11:20,20154602044612-82,2P,gate8
2015-05-02 23:12:43,20154602044612-82,2P,ranger-base
2015-05-02 23:22:45,20150802110852-346,2,general-gate4
2015-05-02 23:30:33,20150802110852-346,2,general-gate7
2015-05-02 23:45:01,20150802110852-346,2,entrance1
2015-05-03 00:10:25,20151003121025-950,1,entrance0
2015-05-03 00:12:01,20151003121025-950,1,general-gate1
2015-05-03 00:14:49,20151003121025-950,1,ranger-stop2
2015-05-03 00:17:20,20151703121720-618,2,entrance1
2015-05-03 00:18:06,20151003121025-950,1,ranger-stop0
2015-05-03 00:21:32,20151003121025-950,1,general-gate2
2015-05-03 00:31:35,20151703121720-618,2,general-gate7
2015-05-03 00:33:54,20151003121025-950,1,general-gate5
2015-05-03 00:44:39,20151003121025-950,1,entrance4
2015-05-03 00:47:51,20151703121720-618,2,entrance3
2015-05-03 01:25:02,20152503012502-560,2,entrance2
2015-05-03 01:43:48,20152503012502-560,2,general-gate2
2015-05-03 01:46:49,20152503012502-560,2,ranger-stop0
2015-05-03 01:49:40,20152503012502-560,2,ranger-stop2
2015-05-03 01:52:07,20152503012502-560,2,general-gate1
2015-05-03 01:53:34,20152503012502-560,2,entrance0
2015-05-03 02:09:28,20150903020928-497,2,entrance3
2015-05-03 02:33:45,20150903020928-497,2,entrance0
2015-05-03 04:40:05,20154003044005-17,2,entrance3
2015-05-03 04:59:48,20154003044005-17,2,general-gate1
2015-05-03 05:02:20,20154003044005-17,2,ranger-stop2
2015-05-03 05:05:14,20154003044005-17,2,ranger-stop0
2015-05-03 05:08:19,20154003044005-17,2,general-gate2
2015-05-03 05:27:31,20154003044005-17,2,entrance2
2015-05-03 05:50:49,20155003055049-24,3,entrance3
2015-05-03 05:54:43,20155403055443-412,2,entrance1
2015-05-03 05:57:59,20155703055759-583,3,entrance4
2015-05-03 06:03:11,20155801105820-248,2,camping5
2015-05-03 06:05:09,20155003055049-24,3,general-gate7
2015-05-03 06:08:19,20155403055443-412,2,general-gate7
2015-05-03 06:13:39,20155801105820-248,2,general-gate7
2015-05-03 06:14:25,20151403061425-243,2,entrance3
2015-05-03 06:15:41,20155403055443-412,2,general-gate4
2015-05-03 06:17:48,20155003055049-24,3,entrance1
2015-05-03 06:18:34,20155703055759-583,3,entrance2
2015-05-03 06:20:58,20155801105820-248,2,general-gate4
2015-05-03 06:27:25,20155403055443-412,2,general-gate1
2015-05-03 06:30:09,20155403055443-412,2,ranger-stop2
2015-05-03 06:31:39,20151403061425-243,2,general-gate7
2015-05-03 06:33:21,20155403055443-412,2,ranger-stop0
2015-05-03 06:34:07,20155801105820-248,2,entrance0
2015-05-03 06:36:43,20155403055443-412,2,general-gate2
2015-05-03 06:40:55,20154003064055-201,3,entrance4
2015-05-03 06:46:52,20151403061425-243,2,entrance1
2015-05-03 06:48:48,20155403055443-412,2,general-gate5
2015-05-03 06:51:57,20155103065157-254,5,entrance1
2015-05-03 06:58:23,20155803065823-477,3,entrance0
2015-05-03 06:58:36,20154003064055-201,3,entrance2
2015-05-03 06:59:18,20155403055443-412,2,entrance4
2015-05-03 07:04:48,20155103065157-254,5,general-gate7
2015-05-03 07:10:48,20155803065823-477,3,general-gate4
2015-05-03 07:17:47,20155803065823-477,3,general-gate7
2015-05-03 07:19:28,20155103065157-254,5,entrance3
2015-05-03 07:19:34,20151903071934-939,1,entrance1
2015-05-03 07:30:07,20151903071934-939,1,camping3
2015-05-03 07:30:42,20155803065823-477,3,entrance1
2015-05-03 07:36:14,20153603073614-148,1,entrance1
2015-05-03 07:40:50,20154003074050-280,1,entrance2
2015-05-03 07:47:48,20153603073614-148,1,general-gate7
2015-05-03 07:56:43,20153603073614-148,1,camping5
2015-05-03 08:02:27,20154003074050-280,1,general-gate2
2015-05-03 08:05:56,20154003074050-280,1,ranger-stop0
2015-05-03 08:09:14,20154003074050-280,1,ranger-stop2
2015-05-03 08:09:15,20150903080915-957,2,entrance2
2015-05-03 08:12:05,20154003074050-280,1,general-gate1
2015-05-03 08:24:12,20154003074050-280,1,general-gate4
2015-05-03 08:29:22,20150903080915-957,2,general-gate2
2015-05-03 08:31:50,20154003074050-280,1,general-gate7
2015-05-03 08:32:37,20150903080915-957,2,ranger-stop0
2015-05-03 08:35:41,20150903080915-957,2,ranger-stop2
2015-05-03 08:38:19,20150903080915-957,2,general-gate1
2015-05-03 08:43:22,20154303084322-126,1,entrance2
2015-05-03 08:51:39,20154003074050-280,1,camping0
2015-05-03 08:59:07,20150903080915-957,2,entrance3
2015-05-03 09:02:33,20154303084322-126,1,general-gate2
2015-05-03 09:05:39,20154303084322-126,1,ranger-stop0
2015-05-03 09:08:34,20154303084322-126,1,ranger-stop2
2015-05-03 09:11:05,20154303084322-126,1,general-gate1
2015-05-03 09:12:35,20154303084322-126,1,entrance0
2015-05-03 09:15:45,20151503091545-22,1,entrance2
2015-05-03 09:21:15,20151503091545-22,1,general-gate3
2015-05-03 09:22:09,20151503091545-22,1,camping8
2015-05-03 10:03:43,20150303100343-74,2P,ranger-base
2015-05-03 10:05:27,20150303100343-74,2P,gate8
2015-05-03 10:11:15,20150303100343-74,2P,gate5
2015-05-03 10:12:24,20150303100343-74,2P,ranger-stop6
2015-05-03 10:13:37,20150303100343-74,2P,gate6
2015-05-03 10:28:34,20150303100343-74,2P,general-gate7
2015-05-03 10:32:00,20153203103200-611,2P,ranger-base
2015-05-03 10:33:20,20153203103200-611,2P,gate8
2015-05-03 10:37:02,20153703103702-660,1,entrance0
2015-05-03 10:37:51,20153203103200-611,2P,gate5
2015-05-03 10:38:45,20153203103200-611,2P,ranger-stop6
2015-05-03 10:39:18,20153903103918-43,2,entrance3
2015-05-03 10:43:00,20150303100343-74,2P,ranger-stop4
2015-05-03 10:53:27,20155303105327-375,4,entrance1
2015-05-03 10:54:08,20153903103918-43,2,general-gate7
2015-05-03 10:57:01,20153002013028-298,3,camping4
2015-05-03 10:58:47,20153203103200-611,2P,ranger-stop6
2015-05-03 10:58:58,20155803105858-900,2,entrance0
2015-05-03 10:59:24,20153703103702-660,1,entrance3
2015-05-03 10:59:36,20153203103200-611,2P,gate5
2015-05-03 11:03:30,20153002013028-298,3,entrance1
2015-05-03 11:05:02,20150303100343-74,2P,ranger-stop4
2015-05-03 11:06:18,20153203103200-611,2P,gate4
2015-05-03 11:07:09,20155303105327-375,4,general-gate7
2015-05-03 11:07:36,20150703110736-237,1,entrance0
2015-05-03 11:07:53,20153203103200-611,2P,ranger-stop5
2015-05-03 11:09:16,20150303100343-74,2P,camping5
2015-05-03 11:11:58,20155803105858-900,2,general-gate4
2015-05-03 11:12:06,20153903103918-43,2,camping2
2015-05-03 11:12:10,20153903103918-43,2,camping2
2015-05-03 11:14:35,20155303105327-375,4,general-gate4
2015-05-03 11:17:55,20153903103918-43,2,entrance1
2015-05-03 11:19:03,20150703110736-237,1,general-gate4
2015-05-03 11:19:14,20155803105858-900,2,general-gate7
2015-05-03 11:25:30,20150703110736-237,1,general-gate7
2015-05-03 11:27:53,20155303105327-375,4,entrance0
2015-05-03 11:29:55,20153203103200-611,2P,ranger-stop5
2015-05-03 11:31:25,20153203103200-611,2P,gate4
2015-05-03 11:34:40,20150703110736-237,1,camping5
2015-05-03 11:37:44,20155803105858-900,2,camping2
2015-05-03 11:41:12,20153203103200-611,2P,general-gate3
2015-05-03 11:41:18,20150303100343-74,2P,camping5
2015-05-03 11:42:05,20153203103200-611,2P,camping8
2015-05-03 11:46:51,20153203103200-611,2P,gate3
2015-05-03 11:48:29,20153203103200-611,2P,ranger-stop3
2015-05-03 11:52:46,20150303100343-74,2P,general-gate7
2015-05-03 12:00:49,20150303100343-74,2P,general-gate4
2015-05-03 12:12:31,20153203103200-611,2P,ranger-stop3
2015-05-03 12:13:39,20150303100343-74,2P,general-gate1
2015-05-03 12:14:05,20153203103200-611,2P,gate3
2015-05-03 12:16:39,20150303100343-74,2P,ranger-stop2
2015-05-03 12:18:17,20151803121817-229,1,entrance4
2015-05-03 12:20:09,20150303100343-74,2P,ranger-stop0
2015-05-03 12:21:24,20153203103200-611,2P,general-gate5
2015-05-03 12:28:23,20151803121817-229,1,general-gate5
2015-05-03 12:30:14,20153203103200-611,2P,gate8
2015-05-03 12:31:38,20153203103200-611,2P,ranger-base
2015-05-03 12:40:01,20151803121817-229,1,general-gate2
2015-05-03 12:43:16,20151803121817-229,1,ranger-stop0
2015-05-03 12:46:20,20151803121817-229,1,ranger-stop2
2015-05-03 12:48:58,20151803121817-229,1,general-gate1
2015-05-03 13:00:18,20151803121817-229,1,general-gate4
2015-05-03 13:07:25,20151803121817-229,1,general-gate7
2015-05-03 13:14:11,20150303100343-74,2P,ranger-stop0
2015-05-03 13:17:34,20150303100343-74,2P,ranger-stop2
2015-05-03 13:20:34,20151803121817-229,1,entrance1
2015-05-03 13:20:35,20150303100343-74,2P,general-gate1
2015-05-03 13:33:25,20150303100343-74,2P,general-gate4
2015-05-03 13:45:12,20150303100343-74,2P,gate7
2015-05-03 13:46:25,20150303100343-74,2P,ranger-stop7
2015-05-03 13:55:27,20150303100343-74,2P,ranger-stop7
2015-05-03 13:56:37,20150303100343-74,2P,gate7
2015-05-03 14:04:16,20150403020416-490,1,entrance3
2015-05-03 14:15:12,20150303100343-74,2P,gate6
2015-05-03 14:16:27,20150303100343-74,2P,ranger-stop6
2015-05-03 14:17:34,20150303100343-74,2P,gate5
2015-05-03 14:19:16,20150403020416-490,1,general-gate7
2015-05-03 14:23:21,20150303100343-74,2P,gate8
2015-05-03 14:25:08,20150303100343-74,2P,ranger-base
2015-05-03 14:29:29,20150403020416-490,1,camping5
2015-05-03 14:29:32,20150403020416-490,1,camping5
2015-05-03 14:30:54,20153003023054-91,3,entrance4
2015-05-03 14:36:42,20152002042015-193,3,camping8
2015-05-03 14:39:42,20150403020416-490,1,general-gate7
2015-05-03 14:41:01,20153003023054-91,3,general-gate5
2015-05-03 14:46:48,20150403020416-490,1,general-gate4
2015-05-03 14:52:40,20153003023054-91,3,general-gate2
2015-05-03 14:55:55,20153003023054-91,3,ranger-stop0
2015-05-03 14:56:30,20152002042015-193,3,general-gate2
2015-05-03 14:58:11,20150403020416-490,1,general-gate1
2015-05-03 14:58:59,20153003023054-91,3,ranger-stop2
2015-05-03 14:59:43,20152002042015-193,3,ranger-stop0
2015-05-03 15:00:51,20150403020416-490,1,ranger-stop2
2015-05-03 15:01:38,20153003023054-91,3,general-gate1
2015-05-03 15:02:45,20152002042015-193,3,ranger-stop2
2015-05-03 15:03:56,20150403020416-490,1,ranger-stop0
2015-05-03 15:05:22,20152002042015-193,3,general-gate1
2015-05-03 15:07:12,20150403020416-490,1,general-gate2
2015-05-03 15:12:58,20153003023054-91,3,general-gate4
2015-05-03 15:16:33,20152002042015-193,3,general-gate4
2015-05-03 15:18:54,20150403020416-490,1,general-gate5
2015-05-03 15:20:05,20153003023054-91,3,general-gate7
2015-05-03 15:23:36,20152002042015-193,3,general-gate7
2015-05-03 15:25:27,20152503032527-873,1,entrance2
2015-05-03 15:29:05,20150403020416-490,1,entrance4
2015-05-03 15:31:57,20153103033157-551,4,entrance3
2015-05-03 15:32:46,20153203033246-681,1,entrance0
2015-05-03 15:32:55,20153203033255-977,1,entrance3
2015-05-03 15:36:38,20152002042015-193,3,entrance1
2015-05-03 15:38:32,20153003023054-91,3,camping0
2015-05-03 15:45:55,20152503032527-873,1,general-gate2
2015-05-03 15:46:30,20153203033255-977,1,general-gate7
2015-05-03 15:46:40,20153203033246-681,1,general-gate4
2015-05-03 15:49:13,20152503032527-873,1,ranger-stop0
2015-05-03 15:50:17,20155003035017-260,1,entrance0
2015-05-03 15:51:16,20155103035116-592,1,entrance3
2015-05-03 15:52:20,20152503032527-873,1,ranger-stop2
2015-05-03 15:54:28,20153103033157-551,4,entrance0
2015-05-03 15:54:28,20153203033246-681,1,general-gate7
2015-05-03 15:55:02,20152503032527-873,1,general-gate1
2015-05-03 15:55:27,20153203033255-977,1,camping4
2015-05-03 15:58:51,20155803035851-140,3,entrance4
2015-05-03 16:01:22,20155803035851-140,3,camping6
2015-05-03 16:01:30,20155803035851-140,3,camping6
2015-05-03 16:03:49,20155003035017-260,1,general-gate4
2015-05-03 16:06:31,20152503032527-873,1,general-gate4
2015-05-03 16:08:22,20155103035116-592,1,general-gate7
2015-05-03 16:11:24,20155003035017-260,1,general-gate7
2015-05-03 16:12:31,20155803035851-140,3,general-gate5
2015-05-03 16:13:45,20152503032527-873,1,general-gate7
2015-05-03 16:14:47,20153203033246-681,1,camping0
2015-05-03 16:19:40,20155103035116-592,1,camping4
2015-05-03 16:22:14,20155003035017-260,1,camping5
2015-05-03 16:24:56,20155803035851-140,3,general-gate2
2015-05-03 16:28:24,20155803035851-140,3,ranger-stop0
2015-05-03 16:31:41,20155803035851-140,3,ranger-stop2
2015-05-03 16:32:31,20152503032527-873,1,camping0
2015-05-03 16:34:30,20155803035851-140,3,general-gate1
2015-05-03 16:46:32,20155803035851-140,3,general-gate4
2015-05-03 16:54:08,20155803035851-140,3,general-gate7
2015-05-03 17:08:12,20155803035851-140,3,entrance1
2015-05-03 17:08:29,20150803050829-770,2P,ranger-base
2015-05-03 17:10:14,20150803050829-770,2P,gate8
2015-05-03 17:11:05,20151103051105-693,5,entrance3
2015-05-03 17:21:40,20150803050829-770,2P,general-gate5
2015-05-03 17:27:21,20151103051105-693,5,general-gate7
2015-05-03 17:31:08,20150803050829-770,2P,gate3
2015-05-03 17:33:15,20150803050829-770,2P,ranger-stop3
2015-05-03 17:41:42,20151103051105-693,5,entrance1
2015-05-03 17:48:07,20154803054807-805,1,entrance4
2015-05-03 17:54:31,20155403055431-257,3,entrance3
2015-05-03 17:59:06,20154803054807-805,1,general-gate5
2015-05-03 18:11:50,20154803054807-805,1,general-gate2
2015-05-03 18:13:24,20155403055431-257,3,general-gate1
2015-05-03 18:15:21,20154803054807-805,1,ranger-stop0
2015-05-03 18:15:49,20155403055431-257,3,ranger-stop2
2015-05-03 18:18:36,20155403055431-257,3,ranger-stop0
2015-05-03 18:18:42,20154803054807-805,1,ranger-stop2
2015-05-03 18:21:33,20155403055431-257,3,general-gate2
2015-05-03 18:21:34,20154803054807-805,1,general-gate1
2015-05-03 18:30:17,20150803050829-770,2P,ranger-stop3
2015-05-03 18:32:11,20155403055431-257,3,general-gate5
2015-05-03 18:32:17,20150803050829-770,2P,gate3
2015-05-03 18:36:02,20155403055431-257,3,general-gate6
2015-05-03 18:41:47,20150803050829-770,2P,general-gate5
2015-05-03 18:43:53,20155403055431-257,3,camping7
2015-05-03 18:44:15,20154803054807-805,1,entrance3
2015-05-03 18:47:33,20150803050829-770,2P,gate5
2015-05-03 18:48:13,20154803064813-28,1,entrance1
2015-05-03 18:48:43,20150803050829-770,2P,ranger-stop6
2015-05-03 18:49:57,20150803050829-770,2P,gate6
2015-05-03 18:52:09,20155203065209-82,2,entrance0
2015-05-03 18:53:49,20155203065209-82,2,general-gate1
2015-05-03 18:56:46,20155203065209-82,2,ranger-stop2
2015-05-03 19:00:11,20155203065209-82,2,ranger-stop0
2015-05-03 19:00:15,20154803064813-28,1,general-gate7
2015-05-03 19:03:47,20155203065209-82,2,general-gate2
2015-05-03 19:06:46,20154803064813-28,1,general-gate4
2015-05-03 19:08:43,20150803050829-770,2P,gate7
2015-05-03 19:09:57,20150803050829-770,2P,ranger-stop7
2015-05-03 19:16:45,20155203065209-82,2,general-gate5
2015-05-03 19:17:07,20154803064813-28,1,general-gate1
2015-05-03 19:18:59,20150803050829-770,2P,ranger-stop7
2015-05-03 19:19:33,20154803064813-28,1,ranger-stop2
2015-05-03 19:20:09,20150803050829-770,2P,gate7
2015-05-03 19:22:22,20154803064813-28,1,ranger-stop0
2015-05-03 19:25:21,20154803064813-28,1,general-gate2
2015-05-03 19:28:00,20155203065209-82,2,entrance4
2015-05-03 19:36:04,20154803064813-28,1,general-gate5
2015-05-03 19:38:53,20150803050829-770,2P,gate6
2015-05-03 19:40:08,20150803050829-770,2P,ranger-stop6
2015-05-03 19:41:16,20150803050829-770,2P,gate5
2015-05-03 19:45:23,20154803064813-28,1,entrance4
2015-05-03 19:47:06,20150803050829-770,2P,gate8
2015-05-03 19:48:55,20150803050829-770,2P,ranger-base
2015-05-03 20:12:48,20151203081248-820,4,entrance2
2015-05-03 20:28:05,20152803082805-619,4,entrance4
2015-05-03 20:32:54,20151203081248-820,4,general-gate2
2015-05-03 20:36:09,20151203081248-820,4,ranger-stop0
2015-05-03 20:38:01,20152803082805-619,4,general-gate5
2015-05-03 20:39:13,20151203081248-820,4,ranger-stop2
2015-05-03 20:41:51,20151203081248-820,4,general-gate1
2015-05-03 20:43:25,20151203081248-820,4,entrance0
2015-05-03 20:44:10,20154403084410-270,3,entrance4
2015-05-03 20:49:31,20152803082805-619,4,general-gate2
2015-05-03 20:52:44,20152803082805-619,4,ranger-stop0
2015-05-03 20:55:46,20152803082805-619,4,ranger-stop2
2015-05-03 20:58:23,20152803082805-619,4,general-gate1
2015-05-03 20:59:55,20152803082805-619,4,entrance0
2015-05-03 21:03:14,20154403084410-270,3,entrance2
2015-05-03 23:59:57,20155903115957-556,2,entrance0
2015-05-04 00:24:50,20155903115957-556,2,entrance3
2015-05-04 02:17:45,20151704021745-210,1,entrance3
2015-05-04 02:37:50,20153704023750-346,6,entrance1
2015-05-04 02:41:55,20151704021745-210,1,entrance0
2015-05-04 02:49:30,20153704023750-346,6,general-gate7
2015-05-04 02:55:49,20153704023750-346,6,general-gate4
2015-05-04 03:05:49,20153704023750-346,6,general-gate1
2015-05-04 03:08:10,20153704023750-346,6,ranger-stop2
2015-05-04 03:10:55,20153704023750-346,6,ranger-stop0
2015-05-04 03:13:47,20153704023750-346,6,general-gate2
2015-05-04 03:31:42,20153704023750-346,6,entrance2
2015-05-04 05:48:51,20154804054851-733,3,entrance1
2015-05-04 06:00:38,20154804054851-733,3,general-gate7
2015-05-04 06:07:01,20154804054851-733,3,general-gate4
2015-05-04 06:07:47,20150704060747-94,1,entrance3
2015-05-04 06:18:26,20154804054851-733,3,entrance0
2015-05-04 06:30:18,20150704060747-94,1,entrance0
2015-05-04 07:08:50,20150804070850-234,6,entrance0
2015-05-04 07:10:26,20150804070850-234,6,general-gate1
2015-05-04 07:13:14,20150804070850-234,6,ranger-stop2
2015-05-04 07:16:31,20150804070850-234,6,ranger-stop0
2015-05-04 07:19:57,20150804070850-234,6,general-gate2
2015-05-04 07:21:25,20152104072125-25,1,entrance0
2015-05-04 07:34:36,20153404073436-211,1,entrance2
2015-05-04 07:34:51,20152104072125-25,1,general-gate4
2015-05-04 07:41:21,20150804070850-234,6,entrance2
2015-05-04 07:42:25,20152104072125-25,1,general-gate7
2015-05-04 07:53:53,20155304075353-452,3,entrance4
2015-05-04 07:55:55,20153404073436-211,1,general-gate2
2015-05-04 07:56:24,20152104072125-25,1,entrance1
2015-05-04 07:59:21,20153404073436-211,1,ranger-stop0
2015-05-04 08:02:37,20153404073436-211,1,ranger-stop2
2015-05-04 08:04:37,20155304075353-452,3,general-gate5
2015-05-04 08:05:25,20153404073436-211,1,general-gate1
2015-05-04 08:07:05,20153404073436-211,1,entrance0
2015-05-04 08:17:01,20155304075353-452,3,general-gate2
2015-05-04 08:20:29,20155304075353-452,3,ranger-stop0
2015-05-04 08:23:45,20155304075353-452,3,ranger-stop2
2015-05-04 08:26:34,20155304075353-452,3,general-gate1
2015-05-04 08:38:35,20155304075353-452,3,general-gate4
2015-05-04 08:46:09,20155304075353-452,3,general-gate7
2015-05-04 09:00:51,20155304075353-452,3,camping3
2015-05-04 09:00:56,20155304075353-452,3,camping3
2015-05-04 09:13:19,20151304091319-319,1,entrance1
